# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_IN_Temp - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted surface temperature in degrees centigrade; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","IN","IN.AN","IN.AP","IN.AR","IN.AS","IN.BR","IN.CH","IN.CT","IN.DD","IN.DL","IN.DN","IN.GA","IN.GJ","IN.HP","IN.HR","IN.JH","IN.JK","IN.KA","IN.KL","IN.LD","IN.MH","IN.ML","IN.MN","IN.MP","IN.MZ","IN.NL","IN.OR","IN.PB","IN.PY","IN.RJ","IN.SK","IN.TG","IN.TN","IN.TR","IN.UP","IN.UT","IN.WB"
2018-08-09,27.675,27.961,28.211,23.429,28.058,29.442,27.91,26.008,26.503,29.546,25.996,25.647,28.006,22.559,29.803,27.436,20.271,24.765,24.461,28.003,25.872,25.522,23.512,26.693,24.662,24.967,26.91,30.43,29.212,28.922,17.09,27.331,27.935,27.845,29.041,24.252,28.243
2018-08-10,27.931,27.536,27.547,22.807,27.963,29.888,27.599,26.564,26.533,30.722,26.068,25.625,28.156,22.423,30.751,28.049,21.021,24.34,24.606,27.847,26.001,26.113,24.4,26.987,26.127,24.28,27.597,31.137,29.132,29.415,17.019,27.431,27.598,28.72,29.418,23.877,28.717
2018-08-11,27.589,27.62,27.025,23.571,28.366,29.966,27.947,26.371,26.241,29.776,25.685,25.488,28.111,22.72,30.497,28.181,21.604,24.107,24.519,28.049,25.457,26.141,23.646,26.219,25.062,25.29,27.654,31.741,29.046,28.901,16.661,26.113,27.521,27.758,28.53,23.748,28.635
2018-08-12,27.286,27.889,26.382,21.898,27.654,29.557,27.202,25.937,26.149,29.591,25.581,25.825,27.758,21.694,30.196,27.585,21.402,23.397,23.795,27.951,25.256,25.505,24.226,25.957,25.797,24.543,27.326,30.727,28.665,28.862,16.375,25.106,26.961,28.202,28.756,23.372,28.494
2018-08-13,27.266,28.042,26.901,22.65,28.185,28.872,25.462,26.14,26.136,28.712,25.462,25.656,28.136,20.146,28.865,27.54,19.939,23.636,24.661,28.12,25.452,26.489,24.908,26.503,26.125,24.704,27.504,29.019,28.883,29.146,16.383,25.629,27.502,27.818,28.189,23.314,28.881
2018-08-14,27.676,27.902,26.58,23.681,28.952,29.743,26.251,25.604,26.195,29.758,25.651,25.875,28.514,21.551,29.972,27.564,19.186,24.274,24.93,27.637,25.903,26.804,23.938,26.751,26.128,25.759,27.208,29.569,28.517,29.791,17.012,25.761,27.449,28.383,29.051,23.843,28.735
2018-08-15,27.512,27.928,26.284,23.797,29.035,29.045,27.862,26.714,26.425,30.125,25.874,25.665,28.486,22.121,30.636,27.363,19.858,24.033,24.617,27.575,25.115,26.879,24.631,26.775,26.917,25.587,27.398,31.036,28.096,29.714,17.168,25.233,26.683,28.819,28.992,24.403,28.45
2018-08-16,27.337,27.925,26.775,24.362,28.795,28.648,27.185,27.159,26.106,29.448,25.494,25.156,28.172,22.263,29.882,27.24,20.535,23.507,24.431,27.497,24.791,26.17,25.412,26.59,26.389,25.808,27.187,30.758,28.733,29.232,17.195,25.217,27.349,28.705,28.835,24.67,28.1
2018-08-17,27.714,27.914,27.972,24.917,29.596,29.452,27.847,26.959,25.623,29.191,24.897,25.54,26.791,22.41,29.933,27.765,20.8,24.621,24.652,27.439,24.63,26.969,25.748,27.571,26.243,27.015,27.625,30.987,29.254,29.661,17.462,25.849,28.161,28.152,29.128,23.925,28.537
2018-08-18,27.766,27.737,27.752,25.177,30.449,29.716,27.347,26.479,26.081,29.94,25.417,25.535,26.698,22.128,30.201,28.255,20.046,24.598,24.224,27.362,24.862,27.811,26.371,26.78,26.821,27.606,27.14,30.378,29.014,29.618,17.651,25.79,27.833,28.745,29.463,24.3,29.009
2018-08-19,27.966,27.908,27.411,24.596,30.657,30.688,27.323,26.158,26.276,29.857,25.704,25.474,27.366,22.48,30.211,28.41,20.605,24.786,24.172,27.577,25.261,28.21,25.167,26.675,26.584,26.659,27.046,31.187,28.878,29.112,17.78,25.888,27.816,28.826,29.802,23.915,29.081
2018-08-20,27.393,27.965,26.804,23.916,29.457,29.304,27.811,26.136,25.896,29.39,25.25,25.461,26.941,22.654,30.22,27.462,21.022,23.931,24.149,27.731,24.173,27.187,24.928,26.059,26.949,26.009,27.216,31.722,29.081,29.373,17.216,24.325,28.202,29.022,29.126,24.339,28.255
2018-08-21,27.321,28.065,28.089,23.063,28.012,29.267,26.743,25.658,25.575,28.982,24.828,25.516,26.212,21.756,29.513,27.604,20.528,24.444,24.311,27.543,24.134,26.136,23.858,26.279,24.865,24.544,26.964,30.433,29.611,29.193,17.063,25.613,28.684,27.781,28.813,23.837,28.368
2018-08-22,27.403,27.95,28.147,22.684,27.977,29.157,27.052,25.009,26.238,28.659,25.683,25.331,26.624,22.05,29.582,27.375,20.656,24.512,24.202,27.261,25.021,26.245,24.709,25.948,25.784,24.02,26.502,31.119,29.22,28.456,16.755,26.323,28.393,28.279,29.091,24.37,28.569
2018-08-23,27.387,27.724,28.304,23.06,28.914,29.185,26.682,25.951,26.022,28.931,25.415,25.263,26.929,22.173,29.306,27.137,20.505,24.572,24.278,27.242,25.005,26.945,24.75,25.667,25.557,26.068,27.241,31.164,29.225,27.914,17.443,26.617,28.658,28.236,28.786,23.626,28.203
2018-08-24,27.202,27.949,27.701,23.909,28.224,29.195,27.055,26.066,26.169,28.97,25.571,25.442,26.943,22.141,29.733,27.514,19.576,24.303,24.317,27.11,25.118,25.653,23.952,25.143,25.191,25.272,26.981,31.136,28.725,28.149,16.79,26.031,28.202,27.843,28.36,23.41,28.138
2018-08-25,27.056,28.095,27.29,23.221,28.113,28.827,26.971,25.172,25.86,29.364,25.321,25.478,26.645,22.188,29.998,27.221,19.288,24.126,24.619,26.93,24.805,25.824,24.708,25.075,25.904,25.004,26.584,31.432,28.699,28.478,16.608,25.819,28.323,28.236,27.877,23.899,28.624
2018-08-26,26.854,28.145,26.931,22.97,28.35,28.586,26.52,24.761,25.951,28.984,25.355,25.547,26.402,21.577,29.715,26.844,18.61,24.274,24.357,27.231,24.694,26.028,24.61,25.184,26.073,25.099,26.078,30.793,28.393,28.139,16.583,25.434,28.032,28.42,27.884,23.217,28.179
2018-08-27,27.048,27.91,26.966,22.872,28.101,28.921,27.413,25.154,25.847,28.867,25.281,25.615,26.62,22.002,29.778,27.019,19.355,24.136,24.262,27.435,24.648,25.529,24.452,25.756,25.701,25.173,26.532,31.184,28.816,28.36,16.895,24.826,27.798,27.912,28.571,23.602,28.052
2018-08-28,26.755,28.055,27.303,22.787,28.233,28.079,27.124,25.493,25.556,28.031,25.002,25.47,26.046,22.118,28.723,27.196,19.829,24.142,24.321,27.418,24.261,25.563,24.551,25.35,25.577,25.154,26.391,30.642,28.718,28.527,15.901,25.285,27.745,27.488,27.725,23.458,28.229
2018-08-29,27.065,28.185,27.785,23.106,27.891,29.458,26.149,25.023,26.146,28.644,25.61,25.505,25.813,21.692,28.902,27.555,20.159,24.641,24.472,27.094,24.804,25.855,23.482,25.207,25.134,23.987,26.384,30.364,28.682,28.241,16.921,26.044,27.892,27.739,28.313,22.485,28.355
2018-08-30,27.234,27.793,28.029,23.084,28.353,28.666,26.454,25.505,26.017,29.243,25.419,25.577,26.723,21.683,29.661,27.529,19.861,24.783,24.443,27.01,24.933,26.218,24.658,25.711,25.268,25.26,26.567,30.56,28.843,28.673,16.187,26.213,27.995,27.843,28.522,23.496,28.329
2018-08-31,27.073,28.038,27.644,24.284,29.292,29.27,27.837,25.431,26.065,28.689,25.473,25.487,26.399,22.303,30.053,27.323,19.913,24.564,24.433,27.053,24.612,26.504,24.806,25.102,25.429,26.026,26.535,31.769,27.745,28.169,17.088,26.086,26.965,28.305,27.979,23.499,28.669
2018-09-01,26.731,28.042,27.288,23.844,28.152,28.933,26.686,25.229,25.992,26.775,25.402,25.461,26.549,21.698,28.494,26.82,19.676,24.352,24.527,27.168,24.698,25.74,24.019,24.783,24.448,24.876,26.166,31.122,27.649,27.759,17.388,25.623,26.992,27.274,27.743,23.342,27.873
2018-09-02,26.512,28.035,27.746,21.925,27.318,28.38,25.06,24.729,25.858,27.009,25.266,25.614,26.555,20.498,27.666,26.528,19.055,24.824,24.56,27.629,24.651,25.535,23.336,24.681,24.282,23.843,25.984,29.659,28.131,27.163,16.396,25.784,27.549,27.277,27.411,22.567,27.509
2018-09-03,26.604,27.958,27.785,22.949,27.854,28.155,25.047,25.178,25.738,27.07,25.098,25.525,26.501,20.189,27.372,26.204,18.506,24.298,24.604,27.669,24.801,25.82,23.885,24.948,24.84,24.566,26.308,28.522,28.495,27.116,16.66,26.014,28.285,27.816,27.732,22.904,27.663
2018-09-04,26.768,27.774,27.939,24.292,28.784,28.907,25.769,25.114,25.578,27.536,24.915,25.362,26.431,20.801,28.037,26.676,19.065,24.726,24.601,27.636,24.549,26.767,24.826,24.805,25.48,26.127,26.39,29.695,28.631,27.326,16.848,26.054,28.482,28.263,27.482,22.872,27.865
2018-09-05,26.762,28.021,27.595,24.613,29.646,29.116,26.827,24.428,25.52,27.907,24.88,25.32,26.161,21.157,28.769,26.475,19.306,24.449,24.519,27.682,24.459,26.676,24.523,24.396,25.9,26.347,25.574,30.595,28.708,27.399,17.45,25.577,28.326,28.109,27.682,23.246,28.036
2018-09-06,26.747,28.129,27.256,23.21,28.967,28.928,28.021,24.8,25.417,28.443,24.758,25.502,25.965,22.11,29.245,26.677,19.731,24.529,24.732,27.81,24.106,26.198,23.894,24.249,25.225,25.395,25.75,30.998,28.975,27.171,17.169,25.247,28.607,27.302,28.107,24.187,27.386
2018-09-07,26.432,28.07,27.793,22.643,27.847,28.29,26.72,24.033,24.989,27.765,24.072,25.603,25.929,21.717,28.242,26.353,19.07,24.482,24.676,27.708,24.023,25.546,24.153,24.107,24.844,24.307,25.816,29.985,29.388,26.84,16.565,25.576,28.675,27.269,27.248,23.226,27.692
2018-09-08,26.713,28.067,28.359,21.708,27.384,29.078,26.142,24.588,25.316,27.026,24.571,25.201,25.866,21.242,27.834,27.274,19.013,24.783,24.886,27.218,24.123,25.521,23.699,24.317,24.897,24.104,26.303,29.681,29.331,26.753,16.545,26.15,29.199,27.55,27.655,23.519,28.041
2018-09-09,26.703,27.931,28.536,21.82,27.338,29.3,25.672,25.152,25.072,26.904,24.423,25.1,25.745,21.134,27.456,27.24,19.09,24.999,24.809,27.013,24.396,25.275,23.549,24.385,25.056,24.441,26.647,28.894,28.812,26.936,16.82,26.315,29.174,27.177,27.305,23.01,27.882
2018-09-10,26.566,27.683,28.275,21.238,26.676,28.374,26.054,24.53,25.02,27.519,24.379,25.513,26.265,21.187,28.028,26.185,19.189,25.303,24.765,27.522,24.593,24.546,23.074,24.429,24.71,23.627,26.657,29.144,28.409,27.155,14.907,26.863,27.868,27.506,27.256,23.045,27.73
2018-09-11,26.794,27.662,28.939,20.862,26.314,27.871,26.066,25.014,25.456,27.675,24.733,25.65,26.804,20.808,28.766,26.223,18.801,26.111,25.153,27.666,24.865,24.872,22.116,24.982,24.486,23.236,26.196,30.189,28.57,27.906,14.659,26.792,28.757,27.281,27.425,23.01,27.362
2018-09-12,26.819,27.765,28.231,19.888,26.007,28.102,26.135,25.235,25.205,27.758,24.673,25.45,26.576,20.237,28.652,26.764,18.808,25.064,25.126,27.313,24.778,24.843,22.556,25.091,24.271,22.591,26.53,30.319,28.88,27.784,15.019,26.963,29.211,27.046,27.666,22.443,27.583
2018-09-13,26.723,27.931,28.31,20.46,26.393,28.452,25.072,25.329,25.224,27.114,24.658,25.556,26.541,19.915,27.968,26.853,17.733,25.36,24.963,27.336,24.575,24.634,23.429,25.027,24.935,23.853,26.716,29.44,28.888,26.998,15.605,27.006,29.108,27.233,27.361,21.98,27.834
2018-09-14,26.66,27.845,28.076,20.993,26.542,28.382,25.124,25.534,25.648,26.964,25.205,25.791,26.879,19.236,27.723,26.881,15.912,25.654,24.995,27.469,25.111,24.778,23.838,25.169,25.232,24.086,26.196,28.748,28.705,26.974,15.54,27.011,28.429,27.268,26.926,21.74,28.249
2018-09-15,26.728,27.666,28.197,21.583,27.341,28.46,24.421,25.82,25.953,27.128,25.665,26.134,26.994,19.023,27.599,26.969,14.836,25.828,25.081,27.495,25.546,25.912,24.47,25.143,25.139,24.612,26.781,28.618,28.588,26.931,15.723,27.297,27.713,28.078,26.86,21.552,28.383
2018-09-16,26.403,27.837,27.308,22.497,27.88,28.509,23.237,25.34,25.649,26.786,25.127,26.407,26.966,18.186,27.249,26.338,14.822,25.692,25.175,27.662,25.375,25.928,24.639,25.065,25.763,25.154,26.151,27.699,27.717,27.056,15.166,26.716,26.225,27.768,26.554,21.21,27.759
2018-09-17,26.463,27.926,25.958,23.017,28.491,28.355,23.589,25.578,25.607,27.634,24.905,26.207,27.235,18.367,27.842,26.431,15.743,24.067,25.208,27.507,25.003,26.444,25.251,25.435,26.602,25.679,26.506,28.101,27.542,27.575,15.389,25.327,26.571,28.933,26.878,21.316,28.43
2018-09-18,26.558,27.802,26.457,23.15,28.652,28.368,23.298,25.864,25.724,27.084,25.075,25.934,27.525,18.808,27.379,26.676,16.466,24.63,25.244,27.604,25.076,26.557,25.463,25.346,26.686,25.938,27.051,27.807,27.916,27.647,15.884,25.619,27.47,28.721,26.587,21.489,28.277
2018-09-19,26.619,27.725,26.455,21.474,27.158,28.823,24.13,25.823,26.106,27.162,25.617,25.358,27.762,19.611,27.609,26.674,17.221,24.18,25.128,27.369,25.315,25.806,23.518,25.52,25.818,24.176,26.696,28.153,27.874,28.019,16.058,25.852,27.459,28.023,26.699,22.235,28.101
2018-09-20,26.608,27.801,25.983,21.69,27.272,27.954,25.358,25.228,26.847,27.158,26.315,25.543,28.459,20.29,27.826,25.678,17.47,23.977,25.119,27.465,25.946,25.155,23.252,25.636,25.352,23.637,26.079,28.854,28.188,28.084,15.008,25.632,27.64,27.668,27.237,22.53,27.15
2018-09-21,26.298,27.801,26.486,21.638,27.263,26.871,25.832,24.877,27.643,26.909,27.056,25.534,29.129,20.029,27.724,25.434,17.137,23.824,25.264,27.665,25.492,24.78,23.739,25.474,25.381,24.377,25.777,28.748,28.549,28.176,14.379,23.859,27.649,27.299,26.649,22.478,26.765
2018-09-22,25.913,27.792,26.941,21.456,26.761,27.206,23.269,24.454,26.897,24.996,26.344,26.043,27.822,17.861,25.008,25.324,16.47,24.33,25.632,27.7,25.336,24.897,23.052,25.15,25.382,23.566,25.768,25.689,28.631,26.622,15.015,25.24,27.859,28.106,26.091,20.728,26.462
2018-09-23,26.19,27.525,26.948,21.253,26.831,28.279,22.673,25.531,26.757,25.772,26.159,25.599,27.561,16.053,25.266,26.475,15.152,24.728,25.878,27.678,25.573,25.182,23.673,24.911,25.495,24.111,26.421,23.879,28.035,26.152,15.453,25.987,27.579,28.124,26.65,20.36,27.276
2018-09-24,26.29,27.232,26.99,21.341,26.826,28.28,22.411,25.706,26.181,25.673,25.541,26.117,27.633,16.723,25.326,26.833,16.193,24.835,25.11,27.741,25.866,24.836,22.964,24.976,25.107,23.676,26.761,23.976,28.155,26.716,15.632,26.208,27.106,27.602,26.632,20.349,27.712
2018-09-25,26.248,26.971,27.547,20.195,26.277,28.074,23.253,25.504,26.309,25.292,25.871,26.53,27.442,17.768,25.194,26.425,16.061,25.269,25.569,28.199,26.097,24.718,22.854,25.223,24.601,23.384,26.429,25.397,28.059,26.679,15.627,26.897,27.187,27.264,26.062,20.787,27.459
2018-09-26,26.31,27.47,27.452,20.494,26.427,27.784,23.397,25.88,27.153,25.4,26.83,26.742,27.731,18.448,25.707,26.089,16.681,24.82,25.809,28.203,26.301,24.607,23.051,25.433,24.92,23.558,26.617,26.157,28.004,26.816,15.399,26.472,27.585,27.602,25.989,21.247,27.466
2018-09-27,26.499,27.837,27.277,20.97,26.585,28.136,23.528,26.035,27.33,25.795,26.914,26.981,27.668,18.742,25.926,26.336,16.405,25.438,26.089,28.277,26.473,24.714,22.883,25.456,24.938,23.683,26.907,26.141,28.097,26.879,15.284,26.353,27.703,27.452,26.352,21.286,27.598
2018-09-28,26.761,28.246,27.495,21.061,26.734,28.505,24.178,26.315,27.797,26.562,27.361,27.112,28.187,18.662,26.673,26.887,15.896,25.408,25.501,28.058,26.686,24.675,23.418,25.968,25.109,24.252,27.315,26.532,28.17,27.532,15.23,26.434,27.016,28.119,26.661,21.335,28.06
2018-09-29,26.654,28.424,28.016,20.774,26.962,28.345,24.023,25.798,27.798,26.529,27.202,27.42,28.17,18.302,26.56,26.319,15.286,25.609,25.267,27.738,26.711,25.152,23.327,25.752,25.23,24.105,27.529,26.631,28.294,27.609,15.298,26.677,27.261,28.003,25.971,21.041,28.197
2018-09-30,26.489,28.692,28.35,20.989,26.909,27.823,23.031,25.854,27.864,25.522,27.237,28.149,28.295,18.128,25.972,25.572,15.194,26.153,26.151,27.991,26.799,24.952,23.115,25.544,24.905,24.108,27.438,26.497,28.65,27.739,15.028,27.03,27.561,28.261,25.323,20.708,27.531
2018-10-01,26.678,28.487,27.993,20.93,26.715,27.876,23.65,26.042,28.348,25.954,27.72,28.132,28.682,18.282,26.534,25.948,15.297,26.132,26.342,27.822,27.026,24.814,23.498,26.126,24.932,23.995,27.31,27.102,28.507,28.403,14.414,26.696,27.417,28.158,25.779,20.79,27.278
2018-10-02,26.677,28.8,27.946,20.13,26.1,27.747,23.857,26.092,28.804,26.39,28.358,27.682,29.163,17.967,26.752,25.805,15.608,26.109,26.08,27.87,27.048,24.188,22.328,26.165,24.724,22.887,27.178,26.681,28.277,28.551,13.735,27.218,27.055,27.586,25.908,20.284,27.305
2018-10-03,26.699,28.916,27.975,19.329,25.781,28.044,24.152,25.933,29.012,26.965,28.538,27.568,29.456,17.629,26.911,25.774,14.342,25.952,25.865,27.654,27.005,23.863,21.99,26.052,24.267,22.641,26.899,26.501,27.854,28.268,13.411,27.167,26.496,27.327,26.385,20.392,27.403
2018-10-04,26.561,28.607,27.257,19.058,25.551,28.175,23.211,25.862,29.235,25.678,28.666,27.53,29.367,16.716,25.89,26.102,13.001,25.552,26.01,27.702,26.625,24.078,22.518,26.122,24.518,22.553,26.889,25.68,27.595,28.038,12.953,26.871,25.682,27.493,26.783,19.721,27.579
2018-10-05,26.307,27.992,26.606,19.25,25.898,27.651,22.719,25.977,28.992,25.571,28.177,27.437,29.587,16.509,25.494,25.808,12.789,24.583,25.386,27.583,26.598,24.309,22.558,26.239,24.586,22.727,26.825,25.474,27.557,27.818,12.329,26.374,25.654,27.295,26.407,19.377,27.276
2018-10-06,26.26,27.411,27.09,19.135,25.791,27.614,22.687,25.637,28.766,25.489,27.915,27.354,29.652,16.598,25.56,25.412,12.94,24.977,25.953,27.685,26.458,24.373,22.114,26.227,24.196,22.79,26.768,25.701,27.676,27.982,11.925,26.455,25.964,27.624,25.747,19.122,27.47
2018-10-07,26.196,27.559,27.097,18.93,25.444,27.486,22.205,25.267,28.833,25.511,27.833,27.431,29.561,16.097,25.41,25.383,13.342,25.136,25.899,28.071,26.583,24.009,21.794,26.199,23.352,22.418,26.302,25.265,27.623,27.946,11.267,26.469,26.328,26.617,25.699,18.666,27.183
2018-10-08,26.1,27.837,27.187,18.286,25.028,27.287,22.272,25.292,28.809,25.18,28.162,27.418,29.492,16.554,25.042,25.44,13.639,25.317,25.294,27.696,26.712,23.061,21.197,26.107,23.286,21.591,25.878,25.063,27.384,27.498,11.015,26.304,26.044,26.036,25.832,18.892,27.01
2018-10-09,25.837,27.825,27.228,18.105,24.529,27.435,22.41,24.528,28.205,25.122,27.072,27.01,29.452,16.643,24.905,24.708,12.468,25.171,25.249,27.684,26.426,22.637,20.754,25.595,22.799,21.187,24.992,25.05,27.712,26.909,11.532,25.96,25.982,25.84,25.812,19.291,26.16
2018-10-10,25.345,27.992,26.545,18.021,24.293,26.267,22.221,22.517,28.745,24.938,27.715,27.17,29.482,16.347,25.019,23.315,11.931,25.125,25.179,27.805,26.444,21.663,20.011,25.095,22.18,20.567,23.933,24.832,28.513,26.929,11.088,25.764,26.747,24.945,24.986,19.191,24.989
2018-10-11,25.151,28.067,27.011,17.927,24.081,24.983,22.253,22.202,28.891,24.824,28.02,27.404,29.905,15.459,24.836,23.115,10.846,25.654,26.084,28.209,26.344,21.564,19.735,24.433,20.995,20.344,24.159,24.29,28.405,26.417,11.047,25.73,27.302,23.462,24.66,19.128,24.845
2018-10-12,25.186,27.992,27.77,17.528,23.276,25.074,20.865,23.505,29.115,24.031,28.472,27.597,29.619,14.658,23.696,23.086,11.11,25.957,26.376,28.287,26.611,21.582,20.533,24.092,21.342,20.858,25.188,23.767,28.599,25.55,11.178,26.512,27.385,24.295,24.826,18.288,24.714
2018-10-13,25.003,28.025,28.076,17.555,23.11,25.594,20.306,23.962,28.73,22.301,28.026,27.687,29.229,14.493,23.043,23.424,10.932,26.196,25.858,28.073,26.025,21.018,19.513,23.941,21.68,20.042,25.544,23.861,28.242,25.314,11.077,27.104,26.948,24.216,24.231,17.653,24.544
2018-10-14,24.863,27.98,27.727,18.135,23.558,25.68,19.792,24.196,28.536,22.668,27.774,27.663,29.104,14.596,23.073,23.376,11.107,26.146,25.17,27.888,26.106,22.059,20.9,24.574,22.921,21.086,25.065,23.69,28.267,25.743,11.525,26.879,26.807,25.497,23.093,17.343,24.706
2018-10-15,24.749,27.919,27.115,17.493,23.213,24.759,20.34,23.781,28.33,23.35,27.586,27.517,28.642,14.735,23.452,23.014,10.715,25.646,25.412,27.899,26.136,21.05,20.451,24.783,22.707,20.519,24.966,23.653,27.971,26.003,10.716,26.359,26.569,25.212,23.288,17.364,25.057
2018-10-16,24.757,27.714,26.755,17.03,22.593,24.937,21.583,23.703,28.256,23.74,27.383,26.818,28.75,15.119,23.687,22.828,10.204,24.982,25.266,27.814,25.884,20.915,19.134,24.813,21.244,19.61,24.295,22.996,27.724,26.151,10.693,25.761,26.069,24.27,24.455,18.124,24.467
2018-10-17,24.825,27.199,25.719,16.97,22.547,25.596,22.608,23.608,27.968,25.498,27.085,26.044,28.659,15.684,25.28,23.318,10.729,23.709,24.552,26.774,25.927,21.012,18.562,24.695,20.444,19.024,24.088,24.38,27.535,26.427,10.324,25.341,25.61,23.957,24.885,18.668,24.264
2018-10-18,25.005,27.285,25.98,16.578,22.559,26.146,22.362,24.073,27.946,24.988,27.312,26.123,28.465,15.185,24.707,24.128,10.429,23.991,25.56,27.254,26.061,21.001,18.613,24.93,20.032,19.416,24.531,24.048,27.449,25.919,10.01,25.463,25.836,23.944,24.946,18.712,24.967
2018-10-19,25.111,27.724,26.257,16.478,22.931,26.189,21.039,24.594,28.412,23.007,27.935,26.966,29.183,14.189,23.2,24.45,10.118,24.479,25.847,28.059,26.538,21.441,19.413,25.393,20.74,19.755,25.401,23.465,27.459,25.74,10.118,25.588,25.824,24.423,24.41,17.638,26.005
2018-10-20,25.15,27.385,26.216,16.874,23.277,26.149,20.622,24.741,29.024,23.016,28.416,27.415,29.425,13.978,23.082,23.998,10.444,24.152,25.165,28.204,26.721,21.965,20.498,25.85,21.656,20.214,25.457,23.346,27.546,25.331,10.26,26.099,26.003,24.629,24.557,17.345,25.88
2018-10-21,24.868,27.136,26.518,17.129,23.656,26.048,19.991,24.909,28.759,22.572,28.102,27.329,28.474,13.895,22.608,23.921,10.681,24.283,25.285,27.834,26.639,22.164,21.153,25.105,22.323,21.257,24.996,23.109,27.564,24.206,10.349,26.483,25.85,24.67,24.074,16.814,25.545
2018-10-22,24.72,27.522,26.828,17.193,23.978,25.972,19.519,24.974,28.646,22.164,27.816,27.37,27.981,13.719,22.459,24.32,10.531,24.556,25.467,28.093,26.744,22.288,21.226,23.868,22.839,21.118,25.389,23.059,27.705,24.322,9.954,27.141,25.81,25.139,23.419,16.777,25.323
